date,pickup_limit,rent_limit,ratings_total,trips,request_limit,not_available,availability,return_limit,price_per_day,car_id,car_disabled
2019-03-16,0,0,none,none,0,0,none,0,97,617,0
2019-03-16,1,0,none,3,0,0,"The owner isn’t available for pickup or return from Mar 19 at 8:30 AM to Apr 1 at 8:30 AM",1,38,1602,0
2019-03-16,0,0,14,15,0,1,"This car isn’t available",0,65,630,0
2019-03-16,0,0,61,76,0,1,"This car isn’t available",0,44,1621,0
2019-03-16,0,0,45,61,0,1,"This car isn’t available",0,55,1644,0
2019-03-16,0,0,none,none,0,0,none,0,82,1651,0
2019-03-16,0,0,17,19,0,1,"This car isn’t available",0,45,658,0
2019-03-16,0,0,2,2,1,0,"This car must be requested at least 1 week in advance at this location",0,44,1656,0
2019-03-16,0,0,28,36,0,1,"This car isn’t available",0,31,1678,0
2019-03-16,0,0,11,9,0,1,"This car isn’t available",0,176,1675,0
2019-03-16,0,0,18,27,0,1,"This car isn’t available",0,35,685,0
2019-03-16,0,0,92,179,0,1,"This car isn’t available",0,46,2291,0
2019-03-16,0,0,none,3,0,1,"This car isn’t available",0,60,2126,0
2019-03-16,0,0,67,90,0,1,"This car isn’t available",0,48,1723,0
2019-03-16,0,0,10,10,0,1,"This car isn’t available",0,89,1735,0
2019-03-16,0,0,145,249,0,1,"This car isn’t available",0,49,1748,0
2019-03-16,0,0,29,36,0,1,"This car isn’t available",0,87,2148,0
2019-03-16,0,0,130,169,0,0,none,0,174,724,0
2019-03-16,0,0,50,60,0,1,"This car isn’t available",0,61,735,0
2019-03-16,0,0,4,4,1,0,"This car must be requested at least 1 day in advance at this location",0,28,2152,0
2019-03-16,0,0,25,31,0,1,"This car isn’t available",0,60,2153,0
2019-03-16,0,0,25,35,0,1,"This car isn’t available",0,19,778,0
2019-03-16,0,0,5,5,0,0,none,0,150,1809,0
2019-03-16,0,0,24,26,0,1,"This car isn’t available",0,39,1824,0
2019-03-16,0,0,28,33,0,1,"This car isn’t available",0,54,2124,0
2019-03-16,0,0,21,22,0,1,"This car isn’t available",0,25,791,0
2019-03-16,0,0,3,2,0,1,"This car isn’t available",0,136,1832,0
2019-03-16,0,0,19,26,0,1,"This car isn’t available",0,158,1830,0
2019-03-16,0,0,19,22,0,1,"This car isn’t available",0,41,2172,0
2019-03-16,0,0,16,23,0,1,"This car isn’t available",0,26,821,0
2019-03-16,0,0,106,142,0,1,"This car isn’t available",0,46,827,0
2019-03-16,0,0,31,34,0,1,"This car isn’t available",0,45,854,0
2019-03-16,0,0,50,54,0,1,"This car isn’t available",0,47,840,0
2019-03-16,0,0,22,22,0,0,"This vehicle has been disabled by the owner",0,44,868,1
2019-03-16,0,0,109,144,0,1,"This car isn’t available",0,50,888,0
2019-03-16,0,0,none,none,1,0,"This car must be requested at least 1 day in advance at this location",0,60,898,0
2019-03-16,0,0,11,13,0,1,"This car isn’t available",0,75,925,0
2019-03-16,0,0,2,3,0,0,none,0,45,939,0
2019-03-16,0,0,21,28,0,1,"This car isn’t available",0,179,2181,0
2019-03-16,0,0,183,202,0,1,"This car isn’t available",0,37,51,0
2019-03-16,1,0,17,15,0,0,"The owner is available for pickup from 12:00 PM to 8:00 PM on Sundays",0,48,950,0
2019-03-16,0,0,33,43,0,1,"This car isn’t available",0,30,958,0
2019-03-16,0,0,154,173,0,1,"This car isn’t available",0,24,971,0
2019-03-16,0,0,96,122,0,1,"This car isn’t available",0,46,986,0
2019-03-16,0,0,20,21,0,1,"This car isn’t available",0,42,88,0
2019-03-16,0,0,10,12,1,0,"This car must be requested at least 1 day in advance at this location",0,64,98,0
2019-03-16,0,0,32,37,0,1,"This car isn’t available",0,51,1013,0
2019-03-16,0,0,none,1,0,0,none,0,84,1893,0
2019-03-16,0,0,98,114,0,1,"This car isn’t available",0,26,116,0
2019-03-16,0,0,103,135,0,1,"This car isn’t available",0,59,126,0
2019-03-16,0,0,2,2,0,1,"This car isn’t available",0,96,2192,0
2019-03-16,0,0,4,4,0,0,none,0,30,1903,0
2019-03-16,0,0,29,45,0,1,"This car isn’t available",0,59,1045,0
2019-03-16,0,0,none,none,0,1,"This car isn’t available",0,37,1080,0
2019-03-16,0,0,none,1,0,0,none,0,140,1910,0
2019-03-16,0,0,15,17,0,1,"This car isn’t available",0,30,150,0
2019-03-16,0,0,none,2,0,1,"This car isn’t available",0,32,159,0
2019-03-16,0,0,76,90,0,1,"This car isn’t available",0,28,171,0
2019-03-16,0,0,45,42,0,1,"This car isn’t available",0,47,1102,0
2019-03-16,0,0,none,1,0,0,"This vehicle has been disabled by the owner",0,40,1137,1
2019-03-16,0,0,56,80,0,1,"This car isn’t available",0,39,1126,0
2019-03-16,0,0,32,37,0,1,"This car isn’t available",0,62,1929,0
2019-03-16,0,0,10,10,1,0,"This car must be requested at least 1 day in advance at this location",0,44,207,0
2019-03-16,0,0,5,5,0,1,"This car isn’t available",0,29,209,0
2019-03-16,0,0,5,6,0,1,"This car isn’t available",0,54,1943,0
2019-03-16,0,0,3,3,0,0,none,0,69,222,0
2019-03-16,0,0,22,23,0,0,none,0,66,1185,0
2019-03-16,0,0,11,16,0,1,"This car isn’t available",0,29,1198,0
2019-03-16,0,0,none,none,0,0,none,0,125,235,0
2019-03-16,0,0,2,2,0,0,none,0,82,246,0
2019-03-16,0,0,17,20,0,0,"This vehicle has been disabled by the owner",0,40,1221,1
2019-03-16,0,0,14,21,0,0,none,0,56,1230,0
2019-03-16,0,0,52,59,0,1,"This car isn’t available",0,89,268,0
2019-03-16,0,0,7,13,0,1,"This car isn’t available",0,42,274,0
2019-03-16,0,0,7,10,1,0,"This car must be requested at least 1 day in advance at this location",0,69,281,0
2019-03-16,0,0,2,2,0,1,"This car isn’t available",0,55,1254,0
2019-03-16,0,0,18,22,0,1,"This car isn’t available",0,24,307,0
2019-03-16,0,0,41,46,0,1,"This car isn’t available",0,39,1274,0
2019-03-16,0,0,2,1,1,0,"This car must be requested at least 1 day in advance at this location",0,65,1974,0
2019-03-16,0,0,14,15,0,1,"This car isn’t available",0,38,2231,0
2019-03-16,0,0,22,33,0,0,none,0,27,1295,0
2019-03-16,0,0,148,191,0,1,"This car isn’t available",0,29,346,0
2019-03-16,0,0,7,9,0,0,none,0,39,1312,0
2019-03-16,0,0,15,16,0,1,"This car isn’t available",0,67,1320,0
2019-03-16,0,0,3,2,1,0,"This car must be requested at least 1 day in advance at this location",0,129,356,0
2019-03-16,0,0,108,114,0,1,"This car isn’t available",0,79,1349,0
2019-03-16,0,0,2,2,0,1,"This car isn’t available",0,133,1357,0
2019-03-16,0,0,14,14,0,1,"This car isn’t available",0,44,2001,0
2019-03-16,0,0,13,25,0,1,"This car isn’t available",0,50,391,0
2019-03-16,0,0,10,10,0,1,"This car isn’t available",0,63,402,0
2019-03-16,0,0,90,96,0,0,none,0,37,1394,0
2019-03-16,0,0,18,23,0,1,"This car isn’t available",0,52,2013,0
2019-03-16,0,0,none,none,1,0,"This car must be requested at least 1 day in advance at this location",0,193,1404,0
2019-03-16,0,0,11,14,0,1,"This car isn’t available",0,52,2025,0
2019-03-16,0,0,23,30,0,1,"This car isn’t available",0,39,422,0
2019-03-16,0,0,44,63,0,1,"This car isn’t available",0,32,1420,0
2019-03-16,0,0,60,65,0,1,"This car isn’t available",0,219,445,0
2019-03-16,0,0,37,42,0,1,"This car isn’t available",0,88,457,0
2019-03-16,0,0,83,90,0,1,"This car isn’t available",0,40,473,0
2019-03-16,0,0,60,70,0,1,"This car isn’t available",0,35,481,0
2019-03-16,0,0,22,22,0,1,"This car isn’t available",0,85,2040,0
2019-03-16,0,0,23,26,0,0,none,0,79,1457,0
2019-03-16,0,0,41,49,0,1,"This car isn’t available",0,47,503,0
2019-03-16,0,0,none,none,0,0,none,0,86,1479,0
2019-03-16,0,0,59,77,0,0,none,0,32,506,0
2019-03-16,0,0,none,4,0,0,"The owner is available for return from 5:00 PM to 11:30 PM on Saturdays",1,49,2054,0
2019-03-16,0,0,9,10,0,1,"This car isn’t available",0,35,536,0
2019-03-16,0,0,47,54,0,1,"This car isn’t available",0,25,533,0
2019-03-16,0,0,5,6,0,0,"This vehicle has been disabled by the owner",0,46,556,1
2019-03-16,0,0,none,1,0,1,"This car isn’t available",0,24,1516,0
2019-03-16,0,0,2,1,0,0,none,0,60,1536,0
2019-03-16,0,0,114,125,0,1,"This car isn’t available",0,41,1547,0
2019-03-16,0,0,none,none,0,0,none,0,39,573,0
2019-03-16,0,0,9,9,0,0,none,0,99,583,0
2019-03-16,0,0,9,10,0,0,none,0,34,2076,0
2019-03-16,0,0,51,53,0,1,"This car isn’t available",0,31,601,0
2019-03-16,0,0,none,none,1,0,"This car must be requested at least 3 days in advance at this location",0,43,2082,0
2019-03-16,0,0,2,3,0,0,none,0,57,2278,0
2019-03-16,0,0,none,1,0,0,none,0,110,1594,0
2019-03-16,0,0,5,5,0,1,"This car isn’t available",0,40,1603,0
2019-03-16,0,0,6,7,0,1,"This car isn’t available",0,69,639,0
2019-03-16,0,0,135,146,0,1,"This car isn’t available",0,24,1622,0
2019-03-16,0,0,none,none,0,0,none,0,none,1640,0
2019-03-16,0,0,51,73,0,0,none,0,31,651,0
2019-03-16,0,0,29,32,0,1,"This car isn’t available",0,30,667,0
2019-03-16,0,0,none,none,0,0,none,0,55,662,0
2019-03-16,0,0,16,20,0,0,none,0,60,1679,0
2019-03-16,0,0,20,23,0,1,"This car isn’t available",0,84,2114,0
2019-03-16,0,0,6,10,0,1,"This car isn’t available",0,189,690,0
2019-03-16,0,0,4,3,0,0,none,0,34,702,0
2019-03-16,0,0,none,none,0,0,none,0,70,708,0
2019-03-16,1,0,8,10,0,0,"The owner is available for pickup from 4:00 PM to 10:00 PM on Sundays",0,47,2137,0
2019-03-16,0,0,none,none,0,0,none,0,76,2134,0
2019-03-16,0,0,19,22,0,0,none,0,44,2145,0
2019-03-16,0,0,33,45,0,1,"This car isn’t available",0,55,1756,0
2019-03-16,0,0,7,6,1,0,"This car must be requested at least 2 days in advance at this location",0,113,1777,0
2019-03-16,0,0,19,22,0,1,"This car isn’t available",0,48,773,0
2019-03-16,0,0,45,51,0,0,none,0,45,752,0
2019-03-16,0,0,17,23,0,1,"This car isn’t available",0,60,1789,0
2019-03-16,0,0,2,2,0,0,none,0,45,1802,0
2019-03-16,0,0,none,none,0,0,none,0,48,2305,0
2019-03-16,1,0,24,26,0,0,"The owner isn’t available for pickup or return from Mar 23 at 6:00 AM to Mar 27 at 11:00 AM",1,39,1824,0
2019-03-16,1,0,10,12,0,0,"The owner is available for pickup from 11:00 AM to 6:00 PM on Sundays",0,32,2117,0
2019-03-13,0,0,47,68,0,1,"This car isn’t available",0,25,794,0
2019-03-13,0,0,8,10,0,1,"This car isn’t available",0,67,13,0
2019-03-13,0,0,95,197,0,1,"This car isn’t available",0,41,25,0
2019-03-13,0,0,none,1,1,0,"This car must be requested at least 1 day in advance at this location",0,118,845,0
2019-03-13,0,0,50,54,0,1,"This car isn’t available",0,47,840,0
2019-03-13,0,0,7,7,0,1,"This car isn’t available",0,29,861,0
2019-03-13,1,0,none,none,0,0,"The owner isn’t available for pickup or return from Mar 2 at 1:00 AM to Mar 31 at 9:00 AM",1,35,887,0
2019-03-13,0,0,143,202,0,0,none,0,99,910,0
2019-03-13,0,0,27,29,0,1,"This car isn’t available",0,50,39,0
2019-03-13,0,0,7,10,0,1,"This car isn’t available",0,55,32,0
2019-03-13,0,0,47,53,0,0,none,0,61,56,0
2019-03-13,0,0,42,56,0,0,none,0,29,64,0
2019-03-13,0,0,154,172,0,1,"This car isn’t available",0,24,971,0
2019-03-13,0,0,none,none,0,0,none,0,98,74,0
2019-03-13,0,0,14,14,0,1,"This car isn’t available",0,48,94,0
2019-03-13,0,0,32,37,0,1,"This car isn’t available",0,51,1013,0
2019-03-13,0,0,none,1,1,0,"This car must be requested at least 1 day in advance at this location",0,594,1019,0
2019-03-13,0,0,none,1,0,0,none,0,63,122,0
2019-03-13,0,0,26,42,0,0,none,0,58,134,0
2019-03-13,0,0,18,21,0,0,none,0,50,1030,0
2019-03-13,0,0,42,54,0,0,none,0,89,1055,0
2019-03-13,0,0,7,10,0,0,none,0,37,1078,0
2019-03-13,0,0,97,110,0,1,"This car isn’t available",0,25,148,0
2019-03-13,0,0,46,50,0,0,none,0,99,1091,0
2019-03-13,0,0,4,5,0,1,"This car isn’t available",0,58,1115,0
2019-03-13,0,0,23,40,0,1,"This car isn’t available",0,46,1118,0
2019-03-13,0,0,43,60,0,1,"This car isn’t available",0,55,185,0
2019-03-13,0,0,8,10,0,1,"This car isn’t available",0,147,1147,0
2019-03-13,0,0,34,34,0,1,"This car isn’t available",0,36,1158,0
2019-03-13,0,0,12,10,0,1,"This car isn’t available",0,58,214,0
2019-03-13,0,0,101,106,0,1,"This car isn’t available",0,40,1173,0
2019-03-13,0,0,none,none,0,1,"This car isn’t available",0,66,233,0
2019-03-13,0,0,7,8,0,1,"This car isn’t available",0,39,237,0
2019-03-13,1,0,71,96,0,0,"The owner isn’t available for pickup or return from Mar 20 at 1:30 AM to Mar 20 at 5:30 PM",1,28,1207,0
2019-03-13,0,0,15,16,0,0,none,0,39,1227,0
2019-03-13,0,0,3,3,0,0,none,0,100,259,0
2019-03-13,0,0,none,none,0,0,none,0,146,275,0
2019-03-13,0,0,8,9,0,1,"This car isn’t available",0,160,287,0
2019-03-13,1,0,18,27,0,0,"The owner isn’t available for pickup or return from Mar 13 at 1:00 AM to Mar 27 at 1:00 AM",1,25,1262,0
2019-03-13,0,0,5,5,0,1,"This car isn’t available",0,30,317,0
2019-03-13,0,0,28,40,0,0,none,0,33,1275,0
2019-03-13,0,0,24,39,0,1,"This car isn’t available",0,50,330,0
2019-03-13,0,0,8,8,0,1,"This car isn’t available",0,23,338,0
2019-03-13,0,0,none,none,0,0,none,0,75,1311,0
2019-03-13,0,0,18,19,0,0,none,0,26,1322,0
2019-03-13,0,0,none,1,0,1,"This car isn’t available",0,49,359,0
2019-03-13,0,0,10,10,0,1,"This car isn’t available",0,40,1360,0
2019-03-13,0,0,8,6,0,1,"This car isn’t available",0,161,366,0
2019-03-13,0,0,149,185,0,1,"This car isn’t available",0,28,1367,0
2019-03-13,0,0,none,1,0,0,none,0,35,1373,0
2019-03-13,0,0,20,31,0,1,"This car isn’t available",0,29,1401,0
2019-03-13,0,0,17,18,0,1,"This car isn’t available",0,119,435,0
2019-03-13,0,0,none,none,1,0,"This car must be requested at least 2 days in advance at this location",0,65,1429,0
2019-03-13,0,0,none,none,0,1,"This car isn’t available",0,53,1411,0
2019-03-13,0,0,none,23,0,0,none,0,24,1414,0
2019-03-13,0,0,27,27,0,1,"This car isn’t available",0,38,472,0
2019-03-13,0,0,15,17,0,1,"This car isn’t available",0,30,1441,0
2019-03-13,0,0,none,3,0,1,"This car isn’t available",0,78,1481,0
2019-03-13,0,0,41,49,0,0,none,0,42,511,0
2019-03-13,0,0,none,none,1,0,"This car must be requested at least 1 day in advance at this location",0,109,1497,0
2019-03-13,0,0,15,15,0,0,none,0,299,538,0
2019-03-13,0,0,34,33,0,1,"This car isn’t available",0,93,1519,0
2019-03-13,0,0,19,32,0,1,"This car isn’t available",0,48,1521,0
2019-03-13,0,0,13,14,0,1,"This car isn’t available",0,55,1542,0
2019-03-13,0,0,38,42,0,1,"This car isn’t available",0,21,575,0
2019-03-13,0,0,7,7,0,0,none,0,134,1568,0
2019-03-13,0,0,142,175,0,1,"This car isn’t available",0,46,584,0
2019-03-13,0,0,11,11,0,1,"This car isn’t available",0,37,604,0
2019-03-13,0,0,17,18,0,0,none,0,54,1591,0
2019-03-13,0,0,65,111,0,1,"This car isn’t available",0,42,1599,0
2019-03-13,1,0,14,15,0,0,"The owner isn’t available for pickup or return from Mar 14 at 8:30 AM to Mar 14 at 3:00 PM",1,65,630,0
2019-03-13,0,0,23,26,0,1,"This car isn’t available",0,32,640,0
2019-03-13,0,0,6,8,0,0,none,0,55,1627,0
2019-03-13,0,0,24,25,0,1,"This car isn’t available",0,74,1647,0
2019-03-13,0,0,94,104,0,1,"This car isn’t available",0,45,1653,0
2019-03-13,0,0,none,none,1,0,"This car must be requested at least 1 day in advance at this location",0,75,1681,0
2019-03-13,0,0,7,7,0,1,"This car isn’t available",0,25,1684,0
2019-03-13,0,0,46,55,0,0,none,0,39,1690,0
2019-03-13,0,0,69,84,0,1,"This car isn’t available",0,99,692,0
2019-03-13,0,0,2,2,0,0,none,0,80,705,0
2019-03-13,0,0,51,55,0,1,"This car isn’t available",0,57,1722,0
2019-03-13,0,0,12,13,0,0,none,0,40,1741,0
2019-03-13,0,0,none,1,0,0,none,0,166,1751,0
2019-03-13,0,0,17,18,0,0,none,0,200,1781,0
2019-03-13,0,0,38,43,0,1,"This car isn’t available",0,38,754,0
2019-03-13,0,0,3,3,0,1,"This car isn’t available",0,89,761,0
2019-03-13,0,0,none,none,0,1,"This car isn’t available",0,37,1808,0
2019-03-13,0,0,29,31,0,1,"This car isn’t available",0,41,1790,0
2019-03-13,0,0,24,26,0,1,"This car isn’t available",0,39,1824,0
2019-03-13,0,0,2,3,0,0,"This vehicle has been disabled by the owner",0,29,1455,1
2019-03-16,0,0,4,9,0,1,"This car isn’t available",0,50,1827,0
2019-03-16,0,0,59,87,0,1,"This car isn’t available",0,50,5,0
2019-03-16,0,0,none,none,0,1,"This car isn’t available",0,45,799,0
2019-03-16,0,0,58,66,0,1,"This car isn’t available",0,67,2175,0
2019-03-16,0,0,none,2,0,0,none,0,99,808,0
2019-03-16,0,0,31,41,0,0,none,0,36,843,0
2019-03-16,0,0,35,42,0,1,"This car isn’t available",0,93,830,0
2019-03-16,0,0,8,7,0,1,"This car isn’t available",0,89,1850,0
2019-03-16,0,0,37,49,0,1,"This car isn’t available",0,40,876,0
2019-03-16,0,0,none,none,0,1,"This car isn’t available",0,69,895,0
2019-03-16,0,0,25,32,0,1,"This car isn’t available",0,55,924,0
2019-03-16,0,0,none,35,0,1,"This car isn’t available",0,49,928,0
2019-03-16,0,0,2,3,0,0,none,0,45,939,0
2019-03-16,0,0,13,14,0,1,"This car isn’t available",0,39,43,0
2019-03-16,0,0,182,202,0,1,"This car isn’t available",0,37,51,0
2019-03-16,0,0,16,18,0,1,"This car isn’t available",0,83,55,0
2019-03-16,0,0,20,23,0,1,"This car isn’t available",0,24,71,0
2019-03-16,0,0,none,none,1,0,"This car must be requested at least 2 days in advance at this location",0,63,987,0
2019-03-16,0,0,19,27,0,1,"This car isn’t available",0,42,90,0
2019-03-16,0,0,none,none,1,0,"This car must be requested at least 1 week in advance at this location",0,100,96,0
2019-03-16,0,0,13,13,0,1,"This car isn’t available",0,45,1000,0
2019-03-16,0,0,none,1,0,1,"This car isn’t available",0,68,1018,0
2019-03-16,0,0,3,3,0,1,"This car isn’t available",0,55,1888,0
2019-03-16,0,0,8,13,0,1,"This car isn’t available",0,43,119,0
2019-03-16,0,0,7,9,0,0,none,0,60,139,0
2019-03-16,0,0,6,6,0,1,"This car isn’t available",0,29,1049,0
2019-03-16,0,0,18,25,0,1,"This car isn’t available",0,46,1057,0
2019-03-16,0,0,30,31,0,1,"This car isn’t available",0,139,1072,0
2019-03-16,0,0,58,89,0,1,"This car isn’t available",0,47,145,0
2019-03-16,0,0,20,22,0,1,"This car isn’t available",0,56,149,0
2019-03-16,0,0,none,3,0,0,none,0,155,170,0
2019-03-16,0,0,none,none,1,0,"This car must be requested at least 1 day in advance at this location",0,99,2204,0
2019-03-16,0,0,none,none,0,1,"This car isn’t available",0,43,1103,0
2019-03-16,0,0,6,6,0,0,none,0,96,1109,0
2019-03-16,0,0,13,11,0,1,"This car isn’t available",0,97,1136,0
2019-03-16,0,0,13,16,0,1,"This car isn’t available",0,39,194,0
2019-03-16,0,0,34,40,0,1,"This car isn’t available",0,39,1933,0
2019-03-16,0,0,86,106,0,1,"This car isn’t available",0,36,1169,0
2019-03-16,0,0,2,2,0,1,"This car isn’t available",0,30,1153,0
2019-03-16,0,0,40,48,0,0,none,0,24,218,0
2019-03-16,0,0,3,2,0,0,none,0,174,1184,0
2019-03-16,0,0,22,34,0,1,"This car isn’t available",0,37,1197,0
2019-03-16,0,0,11,15,0,1,"This car isn’t available",0,32,1205,0
2019-03-16,0,0,none,1,0,0,none,0,34,1951,0
2019-03-16,0,0,29,38,0,0,none,0,69,247,0
2019-03-16,0,0,118,160,0,1,"This car isn’t available",0,47,1238,0
2019-03-16,0,0,24,26,0,1,"This car isn’t available",0,45,258,0
2019-03-16,0,0,2,1,0,1,"This car isn’t available",0,120,1249,0
2019-03-16,0,0,4,4,0,0,none,0,200,296,0
2019-03-16,0,0,23,42,0,1,"This car isn’t available",0,61,1260,0
2019-03-16,0,0,7,7,0,1,"This car isn’t available",0,71,1972,0
2019-03-16,0,0,17,18,0,1,"This car isn’t available",0,37,308,0
2019-03-16,0,0,18,18,0,0,none,0,123,1289,0
2019-03-16,0,0,4,4,0,0,none,0,37,1976,0
2019-03-16,0,0,8,10,0,1,"This car isn’t available",0,15,1305,0
2019-03-16,0,0,12,12,0,1,"This car isn’t available",0,28,1979,0
2019-03-16,0,0,11,13,0,1,"This car isn’t available",0,61,1988,0
2019-03-16,0,0,7,9,0,0,none,0,30,1990,0
2019-03-16,0,0,none,none,0,0,none,0,47,1992,0
2019-03-16,0,0,51,68,0,1,"This car isn’t available",0,42,361,0
2019-03-16,0,0,44,45,0,0,none,0,89,2003,0
2019-03-16,0,0,25,25,0,1,"This car isn’t available",0,30,1359,0
2019-03-16,0,0,20,21,0,1,"This car isn’t available",0,45,1372,0
2019-03-16,0,0,56,77,0,0,none,0,42,397,0
2019-03-16,0,0,32,38,0,1,"This car isn’t available",0,29,2014,0
2019-03-16,0,0,21,38,0,1,"This car isn’t available",0,124,412,0
2019-03-16,0,0,39,41,0,1,"This car isn’t available",0,298,427,0
2019-03-16,0,0,116,155,0,0,"This vehicle has been disabled by the owner",0,49,436,1
2019-03-16,0,0,48,56,0,1,"This car isn’t available",0,35,441,0
2019-03-16,0,0,5,8,0,1,"This car isn’t available",0,61,1417,0
2019-03-16,0,0,44,59,0,1,"This car isn’t available",0,35,460,0
2019-03-16,0,0,9,10,0,1,"This car isn’t available",0,34,454,0
2019-03-16,0,0,23,23,0,1,"This car isn’t available",0,33,2248,0
2019-03-16,0,0,32,35,0,1,"This car isn’t available",0,34,1446,0
2019-03-16,0,0,23,27,0,1,"This car isn’t available",0,109,499,0
2019-03-16,0,0,83,97,0,1,"This car isn’t available",0,59,1484,0
2019-03-16,0,0,22,27,0,0,none,0,216,1490,0
2019-03-16,0,0,5,6,0,1,"This car isn’t available",0,47,521,0
2019-03-16,0,0,34,38,0,1,"This car isn’t available",0,60,526,0
2019-03-16,0,0,28,44,0,0,none,0,58,537,0
2019-03-16,0,0,2,2,0,0,none,0,100,2265,0
2019-03-16,0,0,none,none,0,0,none,0,79,561,0
2019-03-16,0,0,104,131,0,1,"This car isn’t available",0,30,1515,0
2019-03-16,0,0,19,20,0,1,"This car isn’t available",0,28,2071,0
